sale_id,date,product_id,region_id,channel_id,units_sold,revenue,discount
495,2018-04-14,1199,1013,517509,1,142.5,0.05
496,2022-10-27,1076,1021,387010,2,600.0,0.0
497,2024-10-10,1021,1035,756746,1,650.0,0.0
498,2024-12-26,1008,1005,240932,1,1000.0,0.0
499,2023-11-16,1104,1027,387010,1,450.0,0.0
500,2022-05-19,1113,1041,765544,1,350.0,0.0
501,2024-09-28,1053,1029,794130,1,1400.0,0.0
502,2022-12-26,1157,1044,240932,1,180.0,0.1
503,2024-06-20,1041,1009,756746,1,600.0,0.0
504,2024-05-24,1150,1005,757135,1,300.0,0.0
505,2023-12-22,1073,1043,794130,1,450.0,0.0
506,2023-11-13,1051,1007,536398,1,750.0,0.0
507,2023-03-26,1045,1032,757135,2,1300.0,0.0
508,2024-04-05,1175,1017,387010,2,500.0,0.0
509,2024-12-04,1108,1008,728312,4,1600.0,0.0
510,2022-07-19,1128,1031,765544,1,400.0,0.0
511,2022-11-18,1147,1009,483036,1,700.0,0.0
512,2024-12-02,1003,1033,678490,1,760.0,0.05
513,2021-11-12,1164,1010,765544,1,285.0,0.05
514,2024-02-22,1073,1006,517509,1,450.0,0.0
515,2020-11-27,1161,1012,517509,2,500.0,0.0
516,2024-02-28,1076,1002,794130,1,300.0,0.0
517,2023-11-13,1053,1014,536398,1,1400.0,0.0
518,2021-12-02,1177,1026,757135,1,350.0,0.0
519,2022-03-16,1107,1039,636916,1,350.0,0.0
520,2024-01-06,1036,1020,517509,1,750.0,0.0
521,2024-11-06,1020,1015,606020,1,1100.0,0.0
522,2022-10-10,1177,1029,387010,1,350.0,0.0
523,2024-07-31,1187,1036,483036,1,500.0,0.0
524,2022-02-27,1101,1009,240932,1,400.0,0.0
525,2017-03-28,1200,1004,536398,2,200.0,0.0
526,2022-11-21,1072,1002,728312,3,1650.0,0.0
527,2022-03-02,1113,1023,536398,1,350.0,0.0
528,2021-01-27,1155,1042,387010,1,250.0,0.0
529,2021-12-12,1179,1023,483036,1,350.0,0.0
530,2023-02-03,1198,1040,240932,1,150.0,0.0
531,2021-05-06,1161,1019,678490,1,250.0,0.0
532,2020-12-19,1129,1033,517509,1,450.0,0.0
533,2022-08-09,1187,1044,678490,1,475.0,0.05
534,2022-06-24,1121,1009,554605,2,800.0,0.0
535,2023-10-21,1098,1039,387010,1,450.0,0.0
536,2024-02-22,1041,1017,606020,1,600.0,0.0
537,2024-03-05,1118,1027,606020,9,2700.0,0.0
538,2024-09-21,1022,1017,387010,1,950.0,0.0
539,2019-12-03,1180,1042,240932,1,300.0,0.0
540,2023-10-23,1057,1007,483036,4,3600.0,0.0
541,2022-09-30,1097,1040,517509,2,800.0,0.0
542,2022-09-20,1079,1020,794130,1,650.0,0.0
543,2022-07-08,1119,1020,387010,1,350.0,0.0
544,2023-02-12,1200,1019,765544,1,100.0,0.0
545,2024-07-10,1016,1026,240932,1,750.0,0.0
546,2024-10-20,1051,1027,554605,1,750.0,0.0
547,2023-10-02,1145,1042,483036,1,450.0,0.0
548,2024-12-14,1013,1012,554605,1,850.0,0.0
549,2023-04-10,1162,1031,688043,2,800.0,0.0
550,2024-01-04,1152,1005,756746,1,315.0,0.1
551,2024-06-19,1106,1003,554605,1,450.0,0.0
552,2023-10-01,1099,1039,636916,2,1100.0,0.0
553,2021-01-04,1171,1043,794130,1,300.0,0.0
554,2020-12-12,1139,1030,517509,4,1140.0,0.05
555,2023-11-05,1068,1017,636916,1,600.0,0.0
556,2023-07-21,1090,1027,554605,1,550.0,0.0
557,2021-08-22,1154,1040,240932,8,1200.0,0.0
558,2024-09-10,1131,1003,765544,2,560.0,0.2
559,2024-02-15,1062,1005,483036,2,1200.0,0.0
560,2024-08-07,1104,1027,794130,1,450.0,0.0
561,2021-03-27,1162,1040,387010,1,400.0,0.0
562,2024-10-31,1022,1040,554605,1,950.0,0.0
563,2023-01-14,1088,1002,765544,1,600.0,0.0
564,2024-03-26,1044,1033,606020,1,400.0,0.0
565,2023-06-11,1109,1013,757135,1,350.0,0.0
566,2024-06-23,1025,1036,756746,1,450.0,0.0
567,2020-03-18,1182,1036,688043,1,400.0,0.0
568,2023-02-12,1078,1021,387010,1,450.0,0.0
569,2024-11-07,1068,1025,554605,1,600.0,0.0
570,2024-08-04,1143,1008,765544,1,250.0,0.0
571,2023-11-28,1136,1037,387010,1,300.0,0.0
572,2022-01-05,1160,1013,688043,2,500.0,0.0
573,2024-10-11,1041,1003,688043,1,600.0,0.0
574,2024-09-09,1033,1023,536398,4,1600.0,0.0
575,2024-12-02,1026,1025,606020,1,400.0,0.0
576,2024-04-11,1160,1008,606020,1,250.0,0.0
577,2024-02-22,1183,1006,688043,1,200.0,0.2
578,2024-12-29,1027,1038,756746,1,350.0,0.0
579,2024-05-16,1093,1032,756746,1,250.0,0.0
580,2022-12-09,1147,1019,688043,1,700.0,0.0
581,2024-11-02,1047,1034,765544,1,700.0,0.0
582,2024-10-26,1003,1020,240932,1,800.0,0.0
583,2024-05-28,1156,1019,678490,1,600.0,0.0
584,2023-10-15,1044,1033,728312,1,400.0,0.0
585,2022-04-19,1121,1018,554605,1,400.0,0.0
586,2022-09-28,1175,1008,636916,1,250.0,0.0
587,2020-11-18,1133,1042,240932,1,400.0,0.0
588,2022-10-16,1122,1044,678490,1,250.0,0.0
589,2024-12-10,1007,1026,757135,1,800.0,0.0
590,2019-02-02,1184,1017,757135,1,200.0,0.0
591,2021-03-23,1111,1002,517509,1,350.0,0.0
592,2024-11-02,1001,1012,756746,3,3600.0,0.0
593,2022-12-29,1091,1032,536398,1,300.0,0.0
594,2020-10-22,1143,1031,636916,1,250.0,0.0
595,2022-06-19,1114,1039,688043,1,450.0,0.0
596,2024-12-06,1018,1040,517509,1,700.0,0.0
597,2023-08-17,1145,1033,240932,3,1350.0,0.0
598,2024-01-04,1040,1021,536398,1,750.0,0.0
599,2021-09-29,1195,1038,554605,1,200.0,0.0
600,2024-03-10,1131,1001,765544,1,332.5,0.05
601,2024-03-09,1073,1009,536398,1,450.0,0.0
602,2024-04-16,1060,1040,794130,1,500.0,0.0
603,2024-10-07,1024,1008,606020,1,1000.0,0.0
604,2022-02-28,1126,1033,756746,2,500.0,0.0
605,2022-08-04,1117,1036,517509,3,1500.0,0.0
606,2024-03-21,1171,1029,756746,1,300.0,0.0
607,2023-05-14,1108,1005,728312,1,380.0,0.05
608,2024-12-13,1052,1018,606020,1,550.0,0.0
609,2022-09-29,1079,1013,387010,1,650.0,0.0
610,2022-07-19,1095,1040,688043,1,855.0,0.05
611,2024-10-18,1027,1012,554605,1,350.0,0.0
612,2023-11-22,1086,1016,794130,1,650.0,0.0
613,2023-03-24,1050,1026,688043,1,800.0,0.0
614,2022-06-28,1110,1019,728312,1,500.0,0.0
615,2024-08-31,1097,1027,756746,1,400.0,0.0
616,2024-04-06,1176,1020,728312,1,200.0,0.0
617,2022-02-28,1101,1017,606020,2,760.0,0.05
618,2023-11-03,1133,1042,757135,1,400.0,0.0
619,2022-12-09,1193,1008,636916,6,1200.0,0.0
620,2023-09-28,1086,1014,678490,1,650.0,0.0
621,2022-02-24,1099,1014,756746,6,3300.0,0.0
622,2020-09-12,1178,1009,728312,1,300.0,0.0
623,2024-07-05,1010,1042,756746,1,500.0,0.0
624,2024-06-20,1015,1006,483036,2,1900.0,0.0
625,2019-06-22,1201,1018,606020,1,150.0,0.0
626,2023-01-28,1139,1001,536398,1,300.0,0.0
627,2021-02-03,1166,1013,483036,1,285.0,0.05
628,2020-02-10,1194,1038,536398,1,250.0,0.0
629,2024-08-18,1048,1026,554605,1,550.0,0.0
630,2024-11-27,1033,1024,483036,1,380.0,0.05
631,2022-06-15,1194,1025,387010,1,250.0,0.0
632,2022-12-25,1126,1035,728312,1,250.0,0.0
633,2023-05-19,1142,1044,387010,1,350.0,0.0
634,2024-06-08,1177,1032,636916,1,350.0,0.0
635,2023-07-24,1180,1008,688043,1,285.0,0.05
636,2024-03-28,1147,1006,536398,2,1400.0,0.0
637,2023-05-17,1102,1004,756746,1,350.0,0.0
638,2024-06-03,1037,1042,688043,1,600.0,0.0
639,2021-12-22,1167,1023,765544,1,250.0,0.0
640,2024-06-12,1190,1006,536398,1,200.0,0.0
641,2024-03-14,1035,1005,757135,1,900.0,0.0
642,2020-11-07,1147,1013,728312,1,700.0,0.0
643,2024-11-20,1104,1034,387010,1,450.0,0.0
644,2023-08-18,1146,1032,606020,1,350.0,0.0
645,2023-03-19,1163,1012,483036,1,350.0,0.0
646,2024-04-19,1037,1015,517509,1,600.0,0.0
647,2024-07-04,1174,1026,688043,2,600.0,0.0
648,2024-03-08,1056,1006,728312,1,800.0,0.0
649,2024-11-03,1076,1013,757135,1,300.0,0.0
650,2024-05-02,1032,1006,765544,1,300.0,0.0
651,2023-06-03,1101,1027,517509,1,400.0,0.0
652,2024-08-11,1042,1040,636916,1,750.0,0.0
653,2024-11-13,1090,1002,636916,1,550.0,0.0
654,2024-07-19,1064,1034,728312,4,1400.0,0.0
655,2024-02-04,1201,1013,483036,1,150.0,0.0
656,2024-11-02,1126,1041,688043,1,250.0,0.0
657,2019-04-17,1198,1040,765544,8,1200.0,0.0
658,2024-03-02,1193,1015,728312,1,200.0,0.0
659,2024-11-02,1042,1021,554605,1,675.0,0.1
660,2020-07-19,1170,1001,688043,1,200.0,0.0
661,2021-04-07,1135,1022,678490,1,250.0,0.0
662,2022-02-07,1188,1015,554605,4,600.0,0.0
663,2024-08-27,1090,1035,765544,1,550.0,0.0
664,2024-12-11,1012,1012,794130,1,600.0,0.0
665,2024-03-22,1050,1013,536398,2,1600.0,0.0
666,2024-10-01,1003,1017,765544,1,800.0,0.0
667,2024-12-04,1186,1036,517509,2,400.0,0.0
668,2022-02-04,1172,1024,728312,2,500.0,0.0
669,2023-11-19,1178,1020,728312,1,300.0,0.0
670,2020-07-29,1200,1031,517509,3,300.0,0.0
671,2022-11-05,1158,1024,757135,1,300.0,0.0
672,2022-09-29,1079,1039,794130,1,650.0,0.0
673,2022-06-03,1193,1007,728312,1,200.0,0.0
674,2022-12-16,1081,1004,517509,1,570.0,0.05
675,2024-01-20,1115,1014,483036,5,2000.0,0.0
676,2023-12-26,1059,1009,678490,1,350.0,0.0
677,2023-05-07,1114,1008,757135,1,450.0,0.0
678,2019-04-16,1181,1043,765544,9,2250.0,0.0
679,2020-10-27,1146,1005,517509,1,350.0,0.0
680,2024-04-16,1068,1033,765544,2,1200.0,0.0
681,2021-12-13,1122,1011,794130,3,675.0,0.1
682,2024-08-04,1131,1039,678490,1,350.0,0.0
683,2024-11-04,1033,1009,240932,1,400.0,0.0
684,2023-01-07,1088,1027,483036,1,600.0,0.0
685,2024-06-27,1087,1022,756746,7,2800.0,0.0
686,2023-11-24,1068,1006,765544,1,600.0,0.0
687,2024-12-20,1023,1021,387010,1,1200.0,0.0
688,2021-03-15,1162,1015,756746,1,400.0,0.0
689,2024-08-22,1150,1009,387010,1,300.0,0.0
690,2024-07-19,1020,1008,554605,1,880.0,0.2
691,2020-09-05,1183,1021,517509,1,250.0,0.0
692,2021-12-14,1190,1004,728312,1,200.0,0.0
693,2024-07-23,1030,1016,757135,1,400.0,0.0
694,2024-08-06,1015,1013,554605,1,950.0,0.0
695,2022-04-03,1147,1035,240932,1,665.0,0.05
696,2023-07-03,1096,1025,483036,1,300.0,0.0
697,2022-09-09,1119,1011,240932,1,350.0,0.0
698,2024-01-26,1066,1012,240932,1,550.0,0.0
699,2024-08-02,1011,1038,756746,1,855.0,0.05
700,2020-10-29,1154,1002,517509,1,150.0,0.0
701,2023-10-06,1036,1038,387010,1,750.0,0.0
702,2023-06-18,1202,1012,678490,10,2000.0,0.0
703,2024-10-17,1034,1029,483036,1,150.0,0.0
704,2024-04-08,1189,1037,688043,1,250.0,0.0
705,2021-05-19,1162,1044,536398,1,400.0,0.0
706,2024-06-18,1010,1041,536398,1,500.0,0.0
707,2024-03-24,1071,1012,606020,1,750.0,0.0
708,2024-06-28,1139,1033,517509,1,300.0,0.0
709,2023-01-24,1189,1039,765544,1,250.0,0.0
710,2024-08-23,1025,1028,387010,1,450.0,0.0
711,2019-03-20,1176,1015,678490,1,200.0,0.0
712,2022-10-09,1136,1005,483036,1,300.0,0.0
713,2021-01-25,1143,1042,483036,1,250.0,0.0
714,2023-12-22,1081,1038,765544,3,1800.0,0.0
715,2024-07-05,1025,1038,756746,1,405.0,0.1
716,2023-07-02,1069,1024,756746,3,1500.0,0.0
717,2021-10-01,1159,1039,688043,1,200.0,0.0
718,2023-05-30,1068,1003,240932,1,600.0,0.0
719,2024-01-20,1023,1014,688043,2,2400.0,0.0
720,2023-08-08,1097,1023,794130,1,400.0,0.0
721,2023-07-13,1192,1042,517509,1,150.0,0.0
722,2023-10-02,1065,1003,688043,1,700.0,0.0
723,2023-08-22,1089,1029,554605,1,800.0,0.0
724,2024-03-14,1026,1012,240932,3,1200.0,0.0
725,2024-06-30,1022,1001,240932,1,950.0,0.0
726,2018-11-03,1180,1042,554605,1,300.0,0.0
727,2021-05-25,1187,1021,606020,2,1000.0,0.0
728,2024-12-26,1029,1026,757135,1,800.0,0.0
729,2023-11-28,1088,1002,554605,7,4200.0,0.0
730,2024-11-28,1075,1008,678490,2,900.0,0.0
731,2024-08-26,1161,1017,517509,1,250.0,0.0
732,2024-11-18,1093,1002,757135,4,1000.0,0.0
733,2024-07-02,1037,1003,765544,1,600.0,0.0
734,2021-05-10,1113,1003,240932,6,2100.0,0.0
735,2024-08-15,1088,1008,606020,1,600.0,0.0
736,2018-10-23,1202,1038,678490,1,200.0,0.0
737,2021-12-02,1191,1007,794130,1,135.0,0.1
738,2023-01-17,1099,1024,483036,1,550.0,0.0
739,2022-12-23,1071,1026,606020,1,750.0,0.0
740,2021-08-05,1156,1003,554605,1,600.0,0.0
741,2023-05-10,1109,1009,536398,1,350.0,0.0
742,2022-10-11,1070,1010,387010,1,550.0,0.0
743,2023-08-01,1170,1020,756746,3,600.0,0.0
744,2024-05-27,1154,1035,678490,1,150.0,0.0
745,2024-03-03,1061,1022,554605,5,1500.0,0.0
746,2021-07-23,1130,1019,606020,1,400.0,0.0
747,2022-08-07,1145,1011,678490,1,450.0,0.0
748,2023-02-09,1124,1008,606020,1,350.0,0.0
749,2024-07-18,1063,1006,483036,1,1100.0,0.0
750,2021-07-12,1164,1039,757135,1,285.0,0.05
751,2024-05-02,1074,1029,794130,1,550.0,0.0
752,2024-05-20,1068,1011,678490,10,6000.0,0.0
753,2023-05-19,1069,1034,756746,1,500.0,0.0
754,2023-11-03,1041,1025,240932,1,600.0,0.0
755,2020-04-24,1202,1039,517509,1,200.0,0.0
756,2024-07-14,1066,1024,757135,1,550.0,0.0
757,2022-10-11,1112,1021,387010,1,450.0,0.0
758,2020-07-25,1140,1044,536398,3,900.0,0.0
759,2023-08-11,1057,1015,794130,1,900.0,0.0
760,2024-12-18,1098,1016,517509,1,450.0,0.0
761,2024-02-11,1115,1016,794130,1,400.0,0.0
762,2020-01-25,1194,1014,794130,1,250.0,0.0
763,2024-03-04,1107,1031,757135,1,350.0,0.0
764,2024-08-11,1022,1007,240932,1,950.0,0.0
765,2024-12-24,1043,1030,765544,2,1200.0,0.0
766,2024-10-07,1051,1003,554605,1,600.0,0.2
767,2023-08-25,1129,1019,517509,1,450.0,0.0
768,2023-03-01,1103,1006,794130,1,600.0,0.0
769,2023-08-09,1089,1019,554605,1,800.0,0.0
770,2022-08-06,1088,1025,757135,1,480.0,0.2
771,2023-03-26,1077,1030,765544,1,500.0,0.0
772,2023-09-27,1055,1007,606020,1,500.0,0.0
773,2023-11-14,1045,1034,554605,1,585.0,0.1
774,2021-08-08,1143,1021,517509,1,250.0,0.0
775,2024-01-12,1139,1010,554605,1,300.0,0.0
776,2024-12-09,1136,1036,728312,1,300.0,0.0
777,2024-12-24,1043,1019,387010,6,3600.0,0.0
778,2023-05-13,1126,1005,794130,1,250.0,0.0
779,2024-06-27,1189,1023,765544,5,1250.0,0.0
780,2022-07-11,1089,1032,756746,6,4800.0,0.0
781,2020-12-26,1139,1012,240932,1,300.0,0.0
782,2021-11-15,1105,1040,757135,1,350.0,0.0
783,2024-10-08,1049,1033,757135,1,1400.0,0.0
784,2024-12-24,1018,1043,728312,1,630.0,0.1
785,2023-07-15,1097,1040,636916,1,320.0,0.2
786,2023-07-04,1055,1040,794130,1,500.0,0.0
787,2024-11-18,1026,1002,678490,1,400.0,0.0
788,2021-05-04,1109,1044,636916,1,350.0,0.0
789,2024-04-07,1124,1030,794130,1,350.0,0.0
790,2024-09-10,1010,1019,483036,1,500.0,0.0
791,2023-03-24,1161,1005,756746,1,250.0,0.0
792,2023-07-03,1161,1030,517509,1,250.0,0.0
793,2024-07-17,1062,1038,517509,1,600.0,0.0
794,2022-04-29,1124,1009,606020,1,350.0,0.0
795,2020-07-09,1138,1008,757135,1,350.0,0.0
796,2022-06-08,1111,1020,483036,2,700.0,0.0
797,2022-07-19,1157,1016,636916,1,190.0,0.05
798,2023-07-11,1046,1016,794130,1,500.0,0.0
799,2024-06-26,1038,1018,536398,1,700.0,0.0
800,2023-03-29,1159,1033,536398,6,1200.0,0.0
801,2019-05-08,1187,1005,794130,1,500.0,0.0
802,2024-10-13,1006,1024,756746,1,1000.0,0.0
803,2024-12-27,1035,1014,517509,1,900.0,0.0
804,2021-08-06,1187,1022,728312,1,500.0,0.0
805,2019-10-15,1164,1035,757135,1,300.0,0.0
806,2021-06-06,1150,1021,636916,1,300.0,0.0
807,2023-11-21,1082,1006,756746,10,10000.0,0.0
808,2021-05-05,1132,1033,636916,2,600.0,0.0
809,2024-05-06,1022,1036,240932,1,950.0,0.0
810,2023-02-04,1092,1044,483036,1,350.0,0.0
811,2020-09-19,1184,1035,765544,2,400.0,0.0
812,2024-07-24,1030,1025,678490,1,400.0,0.0
813,2024-11-03,1013,1043,536398,1,850.0,0.0
814,2021-12-05,1180,1032,678490,1,300.0,0.0
815,2024-04-08,1023,1043,387010,2,2400.0,0.0
816,2024-12-01,1121,1012,757135,1,380.0,0.05
817,2023-10-04,1066,1008,517509,1,550.0,0.0
818,2022-06-06,1107,1033,756746,1,350.0,0.0
819,2021-07-27,1111,1005,728312,1,350.0,0.0
820,2024-10-31,1167,1023,517509,1,237.5,0.05
821,2023-06-21,1110,1015,765544,5,2500.0,0.0
822,2024-04-07,1152,1005,757135,1,350.0,0.0
823,2018-01-12,1201,1021,728312,1,142.5,0.05
824,2023-08-15,1056,1017,794130,1,800.0,0.0
825,2023-10-04,1137,1010,240932,1,200.0,0.0
826,2022-08-31,1200,1025,606020,1,100.0,0.0
827,2020-11-12,1178,1004,536398,1,300.0,0.0
828,2021-09-09,1199,1035,757135,4,600.0,0.0
829,2024-08-18,1034,1043,536398,1,150.0,0.0
830,2021-03-29,1192,1002,678490,1,150.0,0.0
831,2024-05-03,1075,1022,483036,1,450.0,0.0
832,2024-12-27,1018,1044,483036,3,2100.0,0.0
833,2024-06-07,1083,1010,756746,1,600.0,0.0
834,2023-06-14,1059,1003,794130,1,350.0,0.0
835,2024-11-08,1042,1019,554605,2,1500.0,0.0
836,2024-09-20,1003,1010,794130,10,8000.0,0.0
837,2024-08-07,1041,1032,678490,10,6000.0,0.0
838,2024-12-21,1029,1002,728312,1,800.0,0.0
839,2022-07-28,1140,1036,757135,2,540.0,0.1
840,2023-12-22,1103,1026,517509,1,600.0,0.0
841,2024-10-06,1179,1026,554605,2,700.0,0.0
842,2024-10-12,1037,1042,756746,1,600.0,0.0
843,2024-02-02,1057,1002,636916,6,5400.0,0.0
844,2022-06-07,1147,1003,240932,1,665.0,0.05
845,2024-12-25,1029,1039,636916,7,5600.0,0.0
846,2024-11-16,1013,1029,728312,1,850.0,0.0
847,2022-11-30,1113,1021,757135,1,332.5,0.05
848,2024-12-19,1195,1044,240932,1,200.0,0.0
849,2023-12-17,1095,1012,606020,2,1800.0,0.0
850,2024-02-07,1179,1035,240932,1,350.0,0.0
851,2022-08-24,1088,1023,517509,2,1200.0,0.0
852,2021-05-10,1153,1001,765544,1,200.0,0.0
853,2024-10-31,1016,1005,483036,1,750.0,0.0
854,2019-06-01,1189,1011,636916,2,500.0,0.0
855,2024-04-19,1194,1006,636916,2,475.0,0.05
856,2024-12-20,1029,1014,757135,1,800.0,0.0
857,2024-05-08,1159,1043,606020,1,200.0,0.0
858,2020-06-12,1166,1036,757135,6,1800.0,0.0
859,2023-08-29,1070,1036,765544,1,550.0,0.0
860,2024-12-31,1006,1013,554605,1,900.0,0.1
861,2021-08-18,1159,1012,517509,4,760.0,0.05
862,2024-06-14,1080,1012,794130,2,1000.0,0.0
863,2023-10-03,1054,1025,240932,1,850.0,0.0
864,2020-10-02,1150,1014,517509,1,300.0,0.0
865,2022-11-26,1101,1024,554605,1,380.0,0.05
866,2024-10-01,1002,1008,517509,5,5000.0,0.0
867,2022-09-05,1079,1031,794130,1,650.0,0.0
868,2024-12-07,1062,1031,606020,1,600.0,0.0
869,2022-01-14,1187,1044,606020,9,4500.0,0.0
870,2022-07-19,1084,1002,536398,1,450.0,0.0
871,2023-02-10,1093,1020,483036,1,250.0,0.0
872,2024-11-15,1002,1005,757135,1,1000.0,0.0
873,2024-11-09,1026,1033,794130,1,400.0,0.0
874,2024-12-23,1110,1038,794130,1,500.0,0.0
875,2024-06-12,1153,1007,688043,1,200.0,0.0
876,2023-05-08,1085,1043,636916,2,1760.0,0.2
877,2024-03-16,1115,1010,636916,1,400.0,0.0
878,2024-11-14,1156,1031,678490,1,600.0,0.0
879,2023-12-17,1080,1022,387010,1,500.0,0.0
880,2019-06-09,1180,1008,636916,1,270.0,0.1
881,2023-05-01,1090,1020,765544,1,550.0,0.0
882,2024-08-13,1047,1010,765544,4,2800.0,0.0
883,2023-01-08,1076,1018,606020,1,300.0,0.0
884,2024-10-02,1003,1035,606020,1,800.0,0.0
885,2024-10-22,1011,1021,554605,4,3600.0,0.0
886,2024-06-25,1130,1014,757135,1,400.0,0.0
887,2024-12-06,1027,1018,606020,4,1400.0,0.0
888,2024-01-04,1044,1006,688043,1,400.0,0.0
889,2020-11-10,1140,1009,387010,6,1800.0,0.0
890,2024-05-27,1025,1004,728312,1,450.0,0.0
891,2024-01-02,1142,1015,554605,1,350.0,0.0
892,2024-08-13,1097,1009,678490,4,1600.0,0.0
893,2024-10-06,1057,1020,765544,1,900.0,0.0
894,2022-04-09,1128,1024,483036,1,400.0,0.0
895,2024-09-29,1022,1041,483036,1,950.0,0.0
896,2020-12-26,1144,1023,756746,1,300.0,0.0
897,2024-08-21,1019,1005,765544,1,1800.0,0.0
898,2024-07-17,1127,1032,517509,1,350.0,0.0
899,2024-02-13,1098,1004,636916,1,450.0,0.0
900,2020-05-28,1162,1015,636916,2,800.0,0.0
901,2024-01-26,1075,1011,536398,1,450.0,0.0
902,2022-05-07,1104,1025,688043,1,450.0,0.0
903,2023-01-14,1071,1043,517509,1,750.0,0.0
904,2023-05-24,1195,1027,678490,4,800.0,0.0
905,2024-10-13,1188,1032,765544,1,150.0,0.0
906,2024-12-21,1031,1020,240932,2,1100.0,0.0
907,2023-09-24,1170,1043,794130,1,200.0,0.0
908,2020-08-31,1175,1013,483036,1,250.0,0.0
909,2024-07-31,1153,1041,688043,1,200.0,0.0
910,2021-01-12,1135,1007,757135,1,250.0,0.0
911,2023-11-16,1156,1009,688043,1,570.0,0.05
912,2024-04-04,1022,1013,794130,1,950.0,0.0
913,2023-11-23,1062,1019,688043,1,600.0,0.0
914,2023-05-15,1064,1007,517509,1,350.0,0.0
915,2023-12-27,1073,1027,688043,6,2700.0,0.0
916,2024-12-31,1004,1015,757135,2,1800.0,0.0
917,2024-08-28,1042,1013,728312,1,750.0,0.0
918,2024-11-01,1009,1003,794130,1,800.0,0.0
919,2021-04-10,1104,1044,517509,1,450.0,0.0
920,2024-02-28,1034,1028,636916,1,150.0,0.0
921,2024-03-25,1037,1013,554605,1,600.0,0.0
922,2024-11-14,1004,1016,483036,5,4500.0,0.0
923,2023-01-28,1070,1044,728312,1,550.0,0.0
924,2020-06-18,1157,1041,757135,1,200.0,0.0
925,2024-10-17,1146,1001,517509,1,350.0,0.0
926,2024-10-23,1026,1004,728312,1,400.0,0.0
927,2024-12-27,1064,1036,536398,1,350.0,0.0
928,2023-09-12,1093,1040,636916,1,250.0,0.0
929,2021-10-18,1162,1001,517509,1,380.0,0.05
930,2024-04-12,1128,1010,756746,1,400.0,0.0
931,2024-01-17,1049,1036,483036,1,1400.0,0.0
932,2024-01-18,1082,1006,757135,1,1000.0,0.0
933,2024-12-25,1014,1020,765544,1,700.0,0.0
934,2024-05-31,1085,1018,794130,1,1100.0,0.0
935,2023-12-28,1062,1016,728312,3,1620.0,0.1
936,2021-09-25,1138,1005,240932,1,350.0,0.0
937,2023-05-17,1068,1014,688043,2,1200.0,0.0
938,2024-06-05,1034,1002,606020,1,150.0,0.0
939,2018-12-28,1199,1006,688043,7,1050.0,0.0
940,2018-10-22,1167,1041,483036,1,250.0,0.0
941,2020-08-24,1181,1003,606020,2,500.0,0.0
942,2024-10-22,1111,1004,387010,1,350.0,0.0
943,2023-02-26,1144,1035,483036,10,3000.0,0.0
944,2024-06-16,1065,1041,678490,1,700.0,0.0
945,2020-12-22,1150,1030,728312,1,300.0,0.0
946,2024-06-27,1130,1026,728312,1,400.0,0.0
947,2024-04-23,1161,1011,794130,1,250.0,0.0
948,2024-12-20,1029,1022,536398,1,800.0,0.0
949,2023-11-17,1136,1017,483036,1,300.0,0.0
950,2021-04-17,1138,1030,794130,1,280.0,0.2
951,2024-03-17,1045,1009,387010,1,650.0,0.0
952,2024-11-19,1013,1019,688043,1,850.0,0.0
953,2021-03-23,1152,1028,240932,1,350.0,0.0
954,2023-01-14,1114,1041,678490,1,450.0,0.0
955,2021-04-01,1136,1021,688043,1,300.0,0.0
956,2022-02-08,1157,1010,606020,1,200.0,0.0
957,2024-11-02,1043,1015,483036,1,600.0,0.0
958,2023-06-26,1044,1030,387010,1,400.0,0.0
959,2024-11-13,1015,1041,756746,1,950.0,0.0
960,2024-04-10,1142,1019,757135,1,350.0,0.0
961,2023-07-30,1147,1002,387010,1,700.0,0.0
962,2024-10-17,1113,1023,536398,1,350.0,0.0
963,2024-03-14,1180,1033,688043,1,300.0,0.0
964,2023-06-24,1075,1014,678490,3,1350.0,0.0
965,2022-08-20,1110,1017,678490,1,500.0,0.0
966,2023-10-11,1078,1018,536398,1,450.0,0.0
967,2020-04-14,1200,1033,240932,1,100.0,0.0
968,2024-07-27,1033,1030,688043,1,400.0,0.0
969,2023-06-01,1079,1027,728312,2,1300.0,0.0
970,2024-10-20,1009,1042,728312,1,800.0,0.0
971,2024-12-04,1008,1022,678490,1,1000.0,0.0
972,2024-07-19,1197,1025,757135,1,200.0,0.0
973,2021-12-11,1194,1041,387010,1,250.0,0.0
974,2024-07-24,1026,1033,688043,1,400.0,0.0
975,2023-11-06,1065,1007,636916,2,1400.0,0.0
976,2024-11-09,1100,1037,757135,1,450.0,0.0
977,2023-08-03,1064,1004,483036,1,350.0,0.0
978,2024-09-12,1015,1022,757135,1,950.0,0.0
979,2024-12-10,1014,1029,387010,2,1400.0,0.0
980,2022-03-26,1121,1003,757135,1,400.0,0.0
981,2024-08-09,1048,1017,240932,1,550.0,0.0
982,2023-04-02,1200,1032,756746,3,300.0,0.0
983,2024-12-07,1002,1040,554605,2,2000.0,0.0
984,2022-11-16,1152,1006,483036,2,700.0,0.0
985,2021-05-18,1158,1032,794130,1,300.0,0.0
986,2022-01-20,1166,1023,387010,1,300.0,0.0
987,2024-03-05,1160,1041,517509,1,250.0,0.0
988,2021-12-10,1107,1006,765544,1,350.0,0.0
989,2022-10-13,1102,1042,757135,1,332.5,0.05
